Zip Code,Sub-Market Region,State,Master County
94521,NCAL.OAKLAND,CA,Contra Costa County
94522,NCAL.OAKLAND,CA,Contra Costa County
94523,NCAL.OAKLAND,CA,Contra Costa County
94524,NCAL.OAKLAND,CA,Contra Costa County
94525,NCAL.OAKLAND,CA,Contra Costa County
94526,NCAL.OAKLAND,CA,Contra Costa County
94527,NCAL.OAKLAND,CA,Contra Costa County
94528,NCAL.OAKLAND,CA,Contra Costa County
94529,NCAL.OAKLAND,CA,Contra Costa County
94530,NCAL.OAKLAND,CA,Contra Costa County
94531,NCAL.OAKLAND,CA,Contra Costa County
94533,NCAL.OAKLAND,CA,Solano County
94534,NCAL.OAKLAND,CA,Solano County
94535,NCAL.OAKLAND,CA,Solano County
94536,NCAL.OAKLAND,CA,Alameda County
94537,NCAL.OAKLAND,CA,Alameda County
94538,NCAL.OAKLAND,CA,Alameda County
94539,NCAL.OAKLAND,CA,Alameda County
94540,NCAL.OAKLAND,CA,Alameda County
94541,NCAL.OAKLAND,CA,Alameda County
94542,NCAL.OAKLAND,CA,Alameda County
94543,NCAL.OAKLAND,CA,Alameda County
94544,NCAL.OAKLAND,CA,Alameda County
94545,NCAL.OAKLAND,CA,Alameda County
94546,NCAL.OAKLAND,CA,Alameda County
94547,NCAL.OAKLAND,CA,Contra Costa County
94548,NCAL.OAKLAND,CA,Contra Costa County
94549,NCAL.OAKLAND,CA,Contra Costa County
94550,NCAL.OAKLAND,CA,Alameda County
94551,NCAL.OAKLAND,CA,Alameda County
94552,NCAL.OAKLAND,CA,Alameda County
94553,NCAL.OAKLAND,CA,Contra Costa County
94555,NCAL.OAKLAND,CA,Alameda County
94556,NCAL.OAKLAND,CA,Contra Costa County
94557,NCAL.OAKLAND,CA,Alameda County
94558,NCAL.SACRAMENTO,CA,Napa County
94559,NCAL.SACRAMENTO,CA,Napa County
94560,NCAL.OAKLAND,CA,Alameda County
94561,NCAL.OAKLAND,CA,Contra Costa County
94562,NCAL.SACRAMENTO,CA,Napa County
94563,NCAL.OAKLAND,CA,Contra Costa County
94564,NCAL.OAKLAND,CA,Contra Costa County
94565,NCAL.OAKLAND,CA,Contra Costa County
94566,NCAL.OAKLAND,CA,Alameda County
94567,NCAL.SACRAMENTO,CA,Napa County
94568,NCAL.OAKLAND,CA,Alameda County
94569,NCAL.OAKLAND,CA,Contra Costa County
94570,NCAL.OAKLAND,CA,Contra Costa County
94571,NCAL.OAKLAND,CA,Solano County
94572,NCAL.OAKLAND,CA,Contra Costa County
94573,NCAL.SACRAMENTO,CA,Napa County
94574,NCAL.SACRAMENTO,CA,Napa County
94575,NCAL.OAKLAND,CA,Contra Costa County
94576,NCAL.SACRAMENTO,CA,Napa County
94577,NCAL.OAKLAND,CA,Alameda County
94578,NCAL.OAKLAND,CA,Alameda County
94579,NCAL.OAKLAND,CA,Alameda County
94580,NCAL.OAKLAND,CA,Alameda County
94581,NCAL.SACRAMENTO,CA,Napa County
94582,NCAL.OAKLAND,CA,Contra Costa County
94583,NCAL.OAKLAND,CA,Contra Costa County
94585,NCAL.OAKLAND,CA,Solano County
94586,NCAL.OAKLAND,CA,Alameda County
94587,NCAL.OAKLAND,CA,Alameda County
94588,NCAL.OAKLAND,CA,Alameda County
94589,NCAL.OAKLAND,CA,Solano County
94590,NCAL.OAKLAND,CA,Solano County
94591,NCAL.OAKLAND,CA,Solano County
94592,NCAL.OAKLAND,CA,Solano County
94595,NCAL.OAKLAND,CA,Contra Costa County
94596,NCAL.OAKLAND,CA,Contra Costa County
94597,NCAL.OAKLAND,CA,Contra Costa County
94598,NCAL.OAKLAND,CA,Contra Costa County
94599,NCAL.SACRAMENTO,CA,Napa County
94601,NCAL.OAKLAND,CA,Alameda County
94602,NCAL.OAKLAND,CA,Alameda County
94603,NCAL.OAKLAND,CA,Alameda County
94604,NCAL.OAKLAND,CA,Alameda County
94605,NCAL.OAKLAND,CA,Alameda County
94606,NCAL.OAKLAND,CA,Alameda County
94607,NCAL.OAKLAND,CA,Alameda County
94608,NCAL.OAKLAND,CA,Alameda County
94609,NCAL.OAKLAND,CA,Alameda County
94610,NCAL.OAKLAND,CA,Alameda County
94611,NCAL.OAKLAND,CA,Alameda County
94612,NCAL.OAKLAND,CA,Alameda County
94613,NCAL.OAKLAND,CA,Alameda County
94614,NCAL.OAKLAND,CA,Alameda County
94615,NCAL.OAKLAND,CA,Alameda County
94617,NCAL.OAKLAND,CA,Alameda County
94618,NCAL.OAKLAND,CA,Alameda County
94619,NCAL.OAKLAND,CA,Alameda County
94620,NCAL.OAKLAND,CA,Alameda County
94621,NCAL.OAKLAND,CA,Alameda County
94623,NCAL.OAKLAND,CA,Alameda County
94624,NCAL.OAKLAND,CA,Alameda County
94649,NCAL.OAKLAND,CA,Alameda County
94661,NCAL.OAKLAND,CA,Alameda County
94662,NCAL.OAKLAND,CA,Alameda County
94701,NCAL.OAKLAND,CA,Alameda County
94702,NCAL.OAKLAND,CA,Alameda County
94703,NCAL.OAKLAND,CA,Alameda County
94704,NCAL.OAKLAND,CA,Alameda County
94705,NCAL.OAKLAND,CA,Alameda County
94706,NCAL.OAKLAND,CA,Alameda County
94707,NCAL.OAKLAND,CA,Alameda County
94708,NCAL.OAKLAND,CA,Alameda County
94709,NCAL.OAKLAND,CA,Alameda County
94710,NCAL.OAKLAND,CA,Alameda County
94712,NCAL.OAKLAND,CA,Alameda County
94720,NCAL.OAKLAND,CA,Alameda County
94801,NCAL.OAKLAND,CA,Contra Costa County
94802,NCAL.OAKLAND,CA,Contra Costa County
94803,NCAL.OAKLAND,CA,Contra Costa County
94804,NCAL.OAKLAND,CA,Contra Costa County
94805,NCAL.OAKLAND,CA,Contra Costa County
94806,NCAL.OAKLAND,CA,Contra Costa County
94807,NCAL.OAKLAND,CA,Contra Costa County
94808,NCAL.OAKLAND,CA,Contra Costa County
94820,NCAL.OAKLAND,CA,Contra Costa County
94901,NCAL.OAKLAND,CA,Marin County
94903,NCAL.OAKLAND,CA,Marin County
94904,NCAL.OAKLAND,CA,Marin County
94910,NCAL.OAKLAND,CA,Marin County
94912,NCAL.OAKLAND,CA,Marin County
94913,NCAL.OAKLAND,CA,Marin County
94914,NCAL.OAKLAND,CA,Marin County
94915,NCAL.OAKLAND,CA,Marin County
94920,NCAL.OAKLAND,CA,Marin County
94922,NCAL.OAKLAND,CA,Sonoma County
94923,NCAL.OAKLAND,CA,Sonoma County
94924,NCAL.OAKLAND,CA,Marin County
94925,NCAL.OAKLAND,CA,Marin County
94926,NCAL.OAKLAND,CA,Sonoma County
94927,NCAL.OAKLAND,CA,Sonoma County
94928,NCAL.OAKLAND,CA,Sonoma County
94929,NCAL.OAKLAND,CA,Marin County
94930,NCAL.OAKLAND,CA,Marin County
94931,NCAL.OAKLAND,CA,Sonoma County
94933,NCAL.OAKLAND,CA,Marin County
94937,NCAL.OAKLAND,CA,Marin County
94938,NCAL.OAKLAND,CA,Marin County
94939,NCAL.OAKLAND,CA,Marin County
94940,NCAL.OAKLAND,CA,Marin County
94941,NCAL.OAKLAND,CA,Marin County
94942,NCAL.OAKLAND,CA,Marin County
94945,NCAL.OAKLAND,CA,Marin County
94946,NCAL.OAKLAND,CA,Marin County
94947,NCAL.OAKLAND,CA,Marin County
94948,NCAL.OAKLAND,CA,Marin County
94949,NCAL.OAKLAND,CA,Marin County
94950,NCAL.OAKLAND,CA,Marin County
94951,NCAL.OAKLAND,CA,Sonoma County
94952,NCAL.OAKLAND,CA,Sonoma County
94953,NCAL.OAKLAND,CA,Sonoma County
94954,NCAL.OAKLAND,CA,Sonoma County
94955,NCAL.OAKLAND,CA,Sonoma County
94956,NCAL.OAKLAND,CA,Marin County
94957,NCAL.OAKLAND,CA,Marin County
94960,NCAL.OAKLAND,CA,Marin County
94963,NCAL.OAKLAND,CA,Marin County
94964,NCAL.OAKLAND,CA,Marin County
94965,NCAL.OAKLAND,CA,Marin County
94966,NCAL.OAKLAND,CA,Marin County
94970,NCAL.OAKLAND,CA,Marin County
94971,NCAL.OAKLAND,CA,Marin County
94972,NCAL.OAKLAND,CA,Sonoma County
94973,NCAL.OAKLAND,CA,Marin County
94975,NCAL.OAKLAND,CA,Sonoma County
94976,NCAL.OAKLAND,CA,Marin County
94977,NCAL.OAKLAND,CA,Marin County
94978,NCAL.OAKLAND,CA,Marin County
94979,NCAL.OAKLAND,CA,Marin County
94998,NCAL.OAKLAND,CA,Marin County
95001,NCAL.SAN JOSE,CA,Santa Cruz County
95002,NCAL.SAN JOSE,CA,Santa Clara County
95003,NCAL.SAN JOSE,CA,Santa Cruz County
95004,NCAL.SAN JOSE,CA,Monterey County
95005,NCAL.SAN JOSE,CA,Santa Cruz County
95006,NCAL.SAN JOSE,CA,Santa Cruz County
95007,NCAL.SAN JOSE,CA,Santa Cruz County
95008,NCAL.SAN JOSE,CA,Santa Clara County
95009,NCAL.SAN JOSE,CA,Santa Clara County
95010,NCAL.SAN JOSE,CA,Santa Cruz County
95011,NCAL.SAN JOSE,CA,Santa Clara County
95012,NCAL.SAN JOSE,CA,Monterey County
95013,NCAL.SAN JOSE,CA,Santa Clara County
95014,NCAL.SAN JOSE,CA,Santa Clara County
95015,NCAL.SAN JOSE,CA,Santa Clara County
95017,NCAL.SAN JOSE,CA,Santa Cruz County
95018,NCAL.SAN JOSE,CA,Santa Cruz County
95019,NCAL.SAN JOSE,CA,Santa Cruz County
95020,NCAL.SAN JOSE,CA,Santa Clara County
95021,NCAL.SAN JOSE,CA,Santa Clara County
95023,NCAL.SAN JOSE,CA,San Benito County
95024,NCAL.SAN JOSE,CA,San Benito County
95026,NCAL.SAN JOSE,CA,Santa Clara County
95030,NCAL.SAN JOSE,CA,Santa Clara County
95031,NCAL.SAN JOSE,CA,Santa Clara County
95032,NCAL.SAN JOSE,CA,Santa Clara County
95033,NCAL.SAN JOSE,CA,Santa Clara County
95035,NCAL.SAN JOSE,CA,Santa Clara County
95036,NCAL.SAN JOSE,CA,Santa Clara County
95037,NCAL.SAN JOSE,CA,Santa Clara County
95038,NCAL.SAN JOSE,CA,Santa Clara County
95039,NCAL.SAN JOSE,CA,Monterey County
95041,NCAL.SAN JOSE,CA,Santa Cruz County
95042,NCAL.SAN JOSE,CA,Santa Clara County
95043,NCAL.SAN JOSE,CA,San Benito County
95044,NCAL.SAN JOSE,CA,Santa Clara County
95045,NCAL.SAN JOSE,CA,San Benito County
95046,NCAL.SAN JOSE,CA,Santa Clara County
95050,NCAL.SAN JOSE,CA,Santa Clara County
95051,NCAL.SAN JOSE,CA,Santa Clara County
95052,NCAL.SAN JOSE,CA,Santa Clara County
95053,NCAL.SAN JOSE,CA,Santa Clara County
95054,NCAL.SAN JOSE,CA,Santa Clara County
95055,NCAL.SAN JOSE,CA,Santa Clara County
95056,NCAL.SAN JOSE,CA,Santa Clara County
95060,NCAL.SAN JOSE,CA,Santa Cruz County
95061,NCAL.SAN JOSE,CA,Santa Cruz County
95062,NCAL.SAN JOSE,CA,Santa Cruz County
95063,NCAL.SAN JOSE,CA,Santa Cruz County
95064,NCAL.SAN JOSE,CA,Santa Cruz County
95065,NCAL.SAN JOSE,CA,Santa Cruz County
95066,NCAL.SAN JOSE,CA,Santa Cruz County
95067,NCAL.SAN JOSE,CA,Santa Cruz County
95070,NCAL.SAN JOSE,CA,Santa Clara County
95071,NCAL.SAN JOSE,CA,Santa Clara County
95073,NCAL.SAN JOSE,CA,Santa Cruz County
95075,NCAL.SAN JOSE,CA,San Benito County
95076,NCAL.SAN JOSE,CA,Santa Cruz County
95077,NCAL.SAN JOSE,CA,Santa Cruz County
95101,NCAL.SAN JOSE,CA,Santa Clara County
95103,NCAL.SAN JOSE,CA,Santa Clara County
95106,NCAL.SAN JOSE,CA,Santa Clara County
95109,NCAL.SAN JOSE,CA,Santa Clara County
95110,NCAL.SAN JOSE,CA,Santa Clara County
95111,NCAL.SAN JOSE,CA,Santa Clara County
95112,NCAL.SAN JOSE,CA,Santa Clara County
95113,NCAL.SAN JOSE,CA,Santa Clara County
95115,NCAL.SAN JOSE,CA,Santa Clara County
95116,NCAL.SAN JOSE,CA,Santa Clara County
95117,NCAL.SAN JOSE,CA,Santa Clara County
95118,NCAL.SAN JOSE,CA,Santa Clara County
95119,NCAL.SAN JOSE,CA,Santa Clara County
95120,NCAL.SAN JOSE,CA,Santa Clara County
95121,NCAL.SAN JOSE,CA,Santa Clara County
95122,NCAL.SAN JOSE,CA,Santa Clara County
95123,NCAL.SAN JOSE,CA,Santa Clara County
95124,NCAL.SAN JOSE,CA,Santa Clara County
95125,NCAL.SAN JOSE,CA,Santa Clara County
95126,NCAL.SAN JOSE,CA,Santa Clara County
95127,NCAL.SAN JOSE,CA,Santa Clara County
95128,NCAL.SAN JOSE,CA,Santa Clara County
95129,NCAL.SAN JOSE,CA,Santa Clara County
95130,NCAL.SAN JOSE,CA,Santa Clara County
95131,NCAL.SAN JOSE,CA,Santa Clara County
95132,NCAL.SAN JOSE,CA,Santa Clara County
95133,NCAL.SAN JOSE,CA,Santa Clara County
95134,NCAL.SAN JOSE,CA,Santa Clara County
95135,NCAL.SAN JOSE,CA,Santa Clara County
95136,NCAL.SAN JOSE,CA,Santa Clara County
95138,NCAL.SAN JOSE,CA,Santa Clara County
95139,NCAL.SAN JOSE,CA,Santa Clara County
95140,NCAL.SAN JOSE,CA,Santa Clara County
95141,NCAL.SAN JOSE,CA,Santa Clara County
95148,NCAL.SAN JOSE,CA,Santa Clara County
95150,NCAL.SAN JOSE,CA,Santa Clara County
95151,NCAL.SAN JOSE,CA,Santa Clara County
95152,NCAL.SAN JOSE,CA,Santa Clara County
95153,NCAL.SAN JOSE,CA,Santa Clara County
95154,NCAL.SAN JOSE,CA,Santa Clara County
95155,NCAL.SAN JOSE,CA,Santa Clara County
95156,NCAL.SAN JOSE,CA,Santa Clara County
95157,NCAL.SAN JOSE,CA,Santa Clara County
95158,NCAL.SAN JOSE,CA,Santa Clara County
95159,NCAL.SAN JOSE,CA,Santa Clara County
95160,NCAL.SAN JOSE,CA,Santa Clara County
95161,NCAL.SAN JOSE,CA,Santa Clara County
95164,NCAL.SAN JOSE,CA,Santa Clara County
95170,NCAL.SAN JOSE,CA,Santa Clara County
95173,NCAL.SAN JOSE,CA,Santa Clara County
95190,NCAL.SAN JOSE,CA,Santa Clara County
95191,NCAL.SAN JOSE,CA,Santa Clara County
95192,NCAL.SAN JOSE,CA,Santa Clara County
95193,NCAL.SAN JOSE,CA,Santa Clara County
95201,NCAL.STOCKTON,CA,San Joaquin County
95202,NCAL.STOCKTON,CA,San Joaquin County
95203,NCAL.STOCKTON,CA,San Joaquin County
95204,NCAL.STOCKTON,CA,San Joaquin County
95205,NCAL.STOCKTON,CA,San Joaquin County
95206,NCAL.STOCKTON,CA,San Joaquin County
95207,NCAL.STOCKTON,CA,San Joaquin County
95208,NCAL.STOCKTON,CA,San Joaquin County
95209,NCAL.STOCKTON,CA,San Joaquin County
95210,NCAL.STOCKTON,CA,San Joaquin County
95211,NCAL.STOCKTON,CA,San Joaquin County
95212,NCAL.STOCKTON,CA,San Joaquin County
95213,NCAL.STOCKTON,CA,San Joaquin County
95215,NCAL.STOCKTON,CA,San Joaquin County
95219,NCAL.STOCKTON,CA,San Joaquin County
95220,NCAL.STOCKTON,CA,San Joaquin County
95221,NCAL.STOCKTON,CA,Calaveras County
95222,NCAL.STOCKTON,CA,Calaveras County
95223,NCAL.STOCKTON,CA,Calaveras County
95224,NCAL.STOCKTON,CA,Calaveras County
95225,NCAL.STOCKTON,CA,Calaveras County
95227,NCAL.STOCKTON,CA,San Joaquin County
95228,NCAL.STOCKTON,CA,Calaveras County
95229,NCAL.STOCKTON,CA,Calaveras County
95230,NCAL.STOCKTON,CA,Stanislaus County
95231,NCAL.STOCKTON,CA,San Joaquin County
95233,NCAL.STOCKTON,CA,Calaveras County
95234,NCAL.STOCKTON,CA,San Joaquin County
95236,NCAL.STOCKTON,CA,San Joaquin County
95237,NCAL.STOCKTON,CA,San Joaquin County
95240,NCAL.STOCKTON,CA,San Joaquin County
95241,NCAL.STOCKTON,CA,San Joaquin County
95242,NCAL.STOCKTON,CA,San Joaquin County
95245,NCAL.STOCKTON,CA,Calaveras County
95246,NCAL.STOCKTON,CA,Calaveras County
95247,NCAL.STOCKTON,CA,Calaveras County
95248,NCAL.STOCKTON,CA,Calaveras County
95249,NCAL.STOCKTON,CA,Calaveras County
95251,NCAL.STOCKTON,CA,Calaveras County
95252,NCAL.STOCKTON,CA,Calaveras County
95253,NCAL.STOCKTON,CA,San Joaquin County
95254,NCAL.STOCKTON,CA,Calaveras County
95255,NCAL.STOCKTON,CA,Calaveras County
95257,NCAL.STOCKTON,CA,Calaveras County
95258,NCAL.STOCKTON,CA,San Joaquin County
95267,NCAL.STOCKTON,CA,San Joaquin County
95269,NCAL.STOCKTON,CA,San Joaquin County
95296,NCAL.STOCKTON,CA,San Joaquin County
95297,NCAL.STOCKTON,CA,San Joaquin County
95301,NCAL.FRESNO,CA,Merced County
95303,NCAL.FRESNO,CA,Merced County
95304,NCAL.STOCKTON,CA,San Joaquin County
95305,NCAL.STOCKTON,CA,Tuolumne County
95306,NCAL.STOCKTON,CA,Mariposa County
95307,NCAL.STOCKTON,CA,Stanislaus County
95309,NCAL.STOCKTON,CA,Tuolumne County
95310,NCAL.STOCKTON,CA,Tuolumne County
95311,NCAL.STOCKTON,CA,Mariposa County
95312,NCAL.FRESNO,CA,Merced County
95313,NCAL.STOCKTON,CA,Stanislaus County
95315,NCAL.FRESNO,CA,Merced County
95316,NCAL.STOCKTON,CA,Stanislaus County
95317,NCAL.FRESNO,CA,Merced County
95318,NCAL.STOCKTON,CA,Mariposa County
95319,NCAL.STOCKTON,CA,Stanislaus County
95320,NCAL.STOCKTON,CA,San Joaquin County
95321,NCAL.STOCKTON,CA,Tuolumne County
95322,NCAL.FRESNO,CA,Merced County
95323,NCAL.STOCKTON,CA,Stanislaus County
95324,NCAL.FRESNO,CA,Merced County
95325,NCAL.STOCKTON,CA,Mariposa County
95326,NCAL.STOCKTON,CA,Stanislaus County
95327,NCAL.STOCKTON,CA,Tuolumne County
95328,NCAL.STOCKTON,CA,Stanislaus County
95329,NCAL.STOCKTON,CA,Mariposa County
95330,NCAL.STOCKTON,CA,San Joaquin County
95333,NCAL.FRESNO,CA,Merced County
95334,NCAL.FRESNO,CA,Merced County
95335,NCAL.STOCKTON,CA,Tuolumne County
95336,NCAL.STOCKTON,CA,San Joaquin County
95337,NCAL.STOCKTON,CA,San Joaquin County
95338,NCAL.STOCKTON,CA,Mariposa County
95340,NCAL.FRESNO,CA,Merced County
95341,NCAL.FRESNO,CA,Merced County
95344,NCAL.FRESNO,CA,Merced County
95345,NCAL.STOCKTON,CA,Mariposa County
95346,NCAL.STOCKTON,CA,Tuolumne County
95348,NCAL.FRESNO,CA,Merced County
95350,NCAL.STOCKTON,CA,Stanislaus County
95351,NCAL.STOCKTON,CA,Stanislaus County
95352,NCAL.STOCKTON,CA,Stanislaus County
95353,NCAL.STOCKTON,CA,Stanislaus County
95354,NCAL.STOCKTON,CA,Stanislaus County
95355,NCAL.STOCKTON,CA,Stanislaus County
95356,NCAL.STOCKTON,CA,Stanislaus County
95357,NCAL.STOCKTON,CA,Stanislaus County
95358,NCAL.STOCKTON,CA,Stanislaus County
95360,NCAL.STOCKTON,CA,Stanislaus County
95361,NCAL.STOCKTON,CA,Stanislaus County
95363,NCAL.STOCKTON,CA,Stanislaus County
95364,NCAL.STOCKTON,CA,Tuolumne County
95365,NCAL.FRESNO,CA,Merced County
95366,NCAL.STOCKTON,CA,San Joaquin County
95367,NCAL.STOCKTON,CA,Stanislaus County
95368,NCAL.STOCKTON,CA,Stanislaus County
95369,NCAL.FRESNO,CA,Merced County
95370,NCAL.STOCKTON,CA,Tuolumne County
95372,NCAL.STOCKTON,CA,Tuolumne County
95373,NCAL.STOCKTON,CA,Tuolumne County
95374,NCAL.FRESNO,CA,Merced County
95375,NCAL.STOCKTON,CA,Tuolumne County
95376,NCAL.STOCKTON,CA,San Joaquin County
95377,NCAL.STOCKTON,CA,San Joaquin County
95378,NCAL.STOCKTON,CA,San Joaquin County
95379,NCAL.STOCKTON,CA,Tuolumne County
95380,NCAL.STOCKTON,CA,Stanislaus County
95381,NCAL.STOCKTON,CA,Stanislaus County
95382,NCAL.STOCKTON,CA,Stanislaus County
95383,NCAL.STOCKTON,CA,Tuolumne County
95385,NCAL.STOCKTON,CA,Stanislaus County
95386,NCAL.STOCKTON,CA,Stanislaus County
95387,NCAL.STOCKTON,CA,Stanislaus County
95388,NCAL.FRESNO,CA,Merced County
95389,NCAL.STOCKTON,CA,Mariposa County
95391,NCAL.STOCKTON,CA,San Joaquin County
95397,NCAL.STOCKTON,CA,Stanislaus County
95401,NCAL.OAKLAND,CA,Sonoma County
95402,NCAL.OAKLAND,CA,Sonoma County
95403,NCAL.OAKLAND,CA,Sonoma County
95404,NCAL.OAKLAND,CA,Sonoma County
95405,NCAL.OAKLAND,CA,Sonoma County
95406,NCAL.OAKLAND,CA,Sonoma County
95407,NCAL.OAKLAND,CA,Sonoma County
95409,NCAL.OAKLAND,CA,Sonoma County
95410,NCAL.OAKLAND,CA,Mendocino County
95412,NCAL.OAKLAND,CA,Sonoma County
95415,NCAL.OAKLAND,CA,Mendocino County
95416,NCAL.OAKLAND,CA,Sonoma County
95417,NCAL.OAKLAND,CA,Mendocino County
95418,NCAL.OAKLAND,CA,Mendocino County
95419,NCAL.OAKLAND,CA,Sonoma County
95420,NCAL.OAKLAND,CA,Mendocino County
95421,NCAL.OAKLAND,CA,Sonoma County
95422,NCAL.SACRAMENTO,CA,Lake County
95423,NCAL.SACRAMENTO,CA,Lake County
95424,NCAL.SACRAMENTO,CA,Lake County
95425,NCAL.OAKLAND,CA,Sonoma County
95426,NCAL.SACRAMENTO,CA,Lake County
95427,NCAL.OAKLAND,CA,Mendocino County
95428,NCAL.OAKLAND,CA,Mendocino County
95429,NCAL.OAKLAND,CA,Mendocino County
95430,NCAL.OAKLAND,CA,Sonoma County
95431,NCAL.OAKLAND,CA,Sonoma County
95432,NCAL.OAKLAND,CA,Mendocino County
95433,NCAL.OAKLAND,CA,Sonoma County
95435,NCAL.SACRAMENTO,CA,Lake County
95436,NCAL.OAKLAND,CA,Sonoma County
95437,NCAL.OAKLAND,CA,Mendocino County
95439,NCAL.OAKLAND,CA,Sonoma County
95441,NCAL.OAKLAND,CA,Sonoma County
95442,NCAL.OAKLAND,CA,Sonoma County
95443,NCAL.SACRAMENTO,CA,Lake County
95444,NCAL.OAKLAND,CA,Sonoma County
95445,NCAL.OAKLAND,CA,Mendocino County
95446,NCAL.OAKLAND,CA,Sonoma County
95448,NCAL.OAKLAND,CA,Sonoma County
95449,NCAL.OAKLAND,CA,Mendocino County
95450,NCAL.OAKLAND,CA,Sonoma County
95451,NCAL.SACRAMENTO,CA,Lake County
95452,NCAL.OAKLAND,CA,Sonoma County
95453,NCAL.SACRAMENTO,CA,Lake County
95454,NCAL.OAKLAND,CA,Mendocino County
95456,NCAL.OAKLAND,CA,Mendocino County
95457,NCAL.SACRAMENTO,CA,Lake County
95458,NCAL.SACRAMENTO,CA,Lake County
95459,NCAL.OAKLAND,CA,Mendocino County
95460,NCAL.OAKLAND,CA,Mendocino County
95461,NCAL.SACRAMENTO,CA,Lake County
95462,NCAL.OAKLAND,CA,Sonoma County
95463,NCAL.OAKLAND,CA,Mendocino County
95464,NCAL.SACRAMENTO,CA,Lake County
95465,NCAL.OAKLAND,CA,Sonoma County
95466,NCAL.OAKLAND,CA,Mendocino County
95467,NCAL.SACRAMENTO,CA,Lake County
95468,NCAL.OAKLAND,CA,Mendocino County
95469,NCAL.SACRAMENTO,CA,Lake County
95470,NCAL.OAKLAND,CA,Mendocino County
95471,NCAL.OAKLAND,CA,Sonoma County
95472,NCAL.OAKLAND,CA,Sonoma County
95473,NCAL.OAKLAND,CA,Sonoma County
95476,NCAL.OAKLAND,CA,Sonoma County
95480,NCAL.OAKLAND,CA,Sonoma County
95481,NCAL.OAKLAND,CA,Mendocino County
95482,NCAL.OAKLAND,CA,Mendocino County
95485,NCAL.SACRAMENTO,CA,Lake County
95486,NCAL.OAKLAND,CA,Sonoma County
95487,NCAL.OAKLAND,CA,Sonoma County
95488,NCAL.OAKLAND,CA,Mendocino County
95490,NCAL.OAKLAND,CA,Mendocino County
95492,NCAL.OAKLAND,CA,Sonoma County
95493,NCAL.SACRAMENTO,CA,Lake County
95494,NCAL.OAKLAND,CA,Mendocino County
95497,NCAL.OAKLAND,CA,Sonoma County
95501,NCAL.CHICO,CA,Humboldt County
95502,NCAL.CHICO,CA,Humboldt County
95503,NCAL.CHICO,CA,Humboldt County
95511,NCAL.CHICO,CA,Humboldt County
95514,NCAL.CHICO,CA,Humboldt County
95518,NCAL.CHICO,CA,Humboldt County
95519,NCAL.CHICO,CA,Humboldt County
95521,NCAL.CHICO,CA,Humboldt County
95524,NCAL.CHICO,CA,Humboldt County
95525,NCAL.CHICO,CA,Humboldt County
95526,NCAL.CHICO,CA,Humboldt County
95527,NCAL.CHICO,CA,Trinity County
95528,NCAL.CHICO,CA,Humboldt County
95531,NCAL.CHICO,CA,Del Norte County
95534,NCAL.CHICO,CA,Humboldt County
95536,NCAL.CHICO,CA,Humboldt County
95537,NCAL.CHICO,CA,Humboldt County
95538,NCAL.CHICO,CA,Del Norte County
95540,NCAL.CHICO,CA,Humboldt County
95542,NCAL.CHICO,CA,Humboldt County
95543,NCAL.CHICO,CA,Del Norte County
95545,NCAL.CHICO,CA,Humboldt County
95546,NCAL.CHICO,CA,Humboldt County
95547,NCAL.CHICO,CA,Humboldt County
95548,NCAL.CHICO,CA,Del Norte County
95549,NCAL.CHICO,CA,Humboldt County
95550,NCAL.CHICO,CA,Humboldt County
95551,NCAL.CHICO,CA,Humboldt County
95552,NCAL.CHICO,CA,Trinity County
95553,NCAL.CHICO,CA,Humboldt County
95554,NCAL.CHICO,CA,Humboldt County
95555,NCAL.CHICO,CA,Humboldt County
95556,NCAL.CHICO,CA,Humboldt County
95558,NCAL.CHICO,CA,Humboldt County
95559,NCAL.CHICO,CA,Humboldt County
95560,NCAL.CHICO,CA,Humboldt County
95562,NCAL.CHICO,CA,Humboldt County
95563,NCAL.CHICO,CA,Humboldt County
95564,NCAL.CHICO,CA,Humboldt County
95565,NCAL.CHICO,CA,Humboldt County
95567,NCAL.CHICO,CA,Del Norte County
95568,NCAL.CHICO,CA,Siskiyou County
95569,NCAL.CHICO,CA,Humboldt County
95570,NCAL.CHICO,CA,Humboldt County
95571,NCAL.CHICO,CA,Humboldt County
95573,NCAL.CHICO,CA,Humboldt County
95585,NCAL.OAKLAND,CA,Mendocino County
95587,NCAL.OAKLAND,CA,Mendocino County
95589,NCAL.CHICO,CA,Humboldt County
95595,NCAL.CHICO,CA,Trinity County
95601,NCAL.STOCKTON,CA,Amador County
95602,NCAL.SACRAMENTO,CA,Placer County
95603,NCAL.SACRAMENTO,CA,Placer County
95604,NCAL.SACRAMENTO,CA,Placer County
95605,NCAL.SACRAMENTO,CA,Yolo County
95606,NCAL.SACRAMENTO,CA,Yolo County
95607,NCAL.SACRAMENTO,CA,Yolo County
95608,NCAL.SACRAMENTO,CA,Sacramento County
95609,NCAL.SACRAMENTO,CA,Sacramento County
95610,NCAL.SACRAMENTO,CA,Sacramento County
95611,NCAL.SACRAMENTO,CA,Sacramento County
